L,a,b,label,name,hex
16.8945,-11.6023,-9.6803,RAL 7021,Gris negruzco,#23282B
13.0909,-3.1706,-9.2847,RAL 7021,Gris negruzco,#23282B
20.068,-4.1021,4.514,RAL 7021,Gris negruzco,#23282B
12.2773,4.1374,0.8695,RAL 7021,Gris negruzco,#23282B
14.6178,-3.7293,-9.1292,RAL 7021,Gris negruzco,#23282B
18.8196,-6.1799,-5.6912,RAL 7021,Gris negruzco,#23282B
17.4071,3.4412,1.7923,RAL 7021,Gris negruzco,#23282B
21.5636,-9.3339,-2.297,RAL 7021,Gris negruzco,#23282B
19.5069,6.8855,-1.7589,RAL 7021,Gris negruzco,#23282B
11.4352,-5.0098,-12.5614,RAL 7021,Gris negruzco,#23282B
14.508,-5.0298,5.4118,RAL 7021,Gris negruzco,#23282B
24.0399,-1.7057,-0.3996,RAL 7021,Gris negruzco,#23282B
14.6384,3.4407,-2.0425,RAL 7021,Gris negruzco,#23282B
15.2262,3.1412,4.5449,RAL 7021,Gris negruzco,#23282B
15.8832,-5.4151,6.6641,RAL 7021,Gris negruzco,#23282B
10.1891,-6.639,-4.6157,RAL 7021,Gris negruzco,#23282B
17.4856,-4.2684,2.0349,RAL 7021,Gris negruzco,#23282B
15.7906,1.0742,-5.3339,RAL 7021,Gris negruzco,#23282B
21.1499,2.9398,0.5889,RAL 7021,Gris negruzco,#23282B
13.6312,12.1265,10.5374,RAL 7021,Gris negruzco,#23282B
13.2875,-3.0296,0.2116,RAL 7021,Gris negruzco,#23282B
10.8813,-2.7155,-7.3968,RAL 7021,Gris negruzco,#23282B
11.0483,-3.0577,-9.025,RAL 7021,Gris negruzco,#23282B
11.8153,-11.039,-7.5057,RAL 7021,Gris negruzco,#23282B
9.2556,-1.901,-3.8463,RAL 7021,Gris negruzco,#23282B
16.6816,3.2487,2.1487,RAL 7021,Gris negruzco,#23282B
14.5784,-0.5157,-5.6514,RAL 7021,Gris negruzco,#23282B
13.848,4.2825,-3.7713,RAL 7021,Gris negruzco,#23282B
26.2306,-7.8281,-0.4997,RAL 7021,Gris negruzco,#23282B
17.5511,-16.6434,-5.4708,RAL 7021,Gris negruzco,#23282B
22.6697,-1.766,-9.0642,RAL 7021,Gris negruzco,#23282B
18.1045,-6.7917,-3.462,RAL 7021,Gris negruzco,#23282B
12.8486,4.3302,1.8118,RAL 7021,Gris negruzco,#23282B
20.3183,-4.9471,-5.9839,RAL 7021,Gris negruzco,#23282B
18.7715,6.3496,3.4613,RAL 7021,Gris negruzco,#23282B
14.4928,5.7491,0.4554,RAL 7021,Gris negruzco,#23282B
10.6391,0.8881,3.7626,RAL 7021,Gris negruzco,#23282B
17.123,-5.0751,-10.4731,RAL 7021,Gris negruzco,#23282B
15.647,-5.5009,-4.1007,RAL 7021,Gris negruzco,#23282B
11.9594,-14.9575,-10.266,RAL 7021,Gris negruzco,#23282B
19.6334,-4.981,9.683,RAL 7021,Gris negruzco,#23282B
18.7661,-0.2641,2.8407,RAL 7021,Gris negruzco,#23282B
15.7677,3.0945,-2.1464,RAL 7021,Gris negruzco,#23282B
19.0806,5.1678,2.5998,RAL 7021,Gris negruzco,#23282B
15.296,-4.9203,4.2842,RAL 7021,Gris negruzco,#23282B
9.0986,7.5577,-2.1191,RAL 7021,Gris negruzco,#23282B
6.4388,2.6223,3.8781,RAL 7021,Gris negruzco,#23282B
14.8187,-7.3449,-2.3027,RAL 7021,Gris negruzco,#23282B
17.0995,-1.5835,-4.4436,RAL 7021,Gris negruzco,#23282B
25.0409,-2.7436,-3.3429,RAL 7021,Gris negruzco,#23282B
17.3621,5.6686,1.1573,RAL 7021,Gris negruzco,#23282B
11.3697,1.625,1.3073,RAL 7021,Gris negruzco,#23282B
13.6322,1.398,6.5763,RAL 7021,Gris negruzco,#23282B
21.8708,-0.4001,-8.4459,RAL 7021,Gris negruzco,#23282B
17.3537,1.2403,-12.6422,RAL 7021,Gris negruzco,#23282B
14.1585,-2.5356,-2.4911,RAL 7021,Gris negruzco,#23282B
14.4957,0.9113,-6.3633,RAL 7021,Gris negruzco,#23282B
11.0712,2.3528,-3.6158,RAL 7021,Gris negruzco,#23282B
15.5932,-5.5194,-2.1231,RAL 7021,Gris negruzco,#23282B
14.2978,-0.8689,4.9801,RAL 7021,Gris negruzco,#23282B
20.1559,1.9589,3.7613,RAL 7021,Gris negruzco,#23282B
9.8247,0.553,-1.3601,RAL 7021,Gris negruzco,#23282B
21.0307,4.9588,5.2174,RAL 7021,Gris negruzco,#23282B
16.741,2.7897,-2.0025,RAL 7021,Gris negruzco,#23282B
15.1453,-13.57,-10.3697,RAL 7021,Gris negruzco,#23282B
18.7764,-1.9272,-3.772,RAL 7021,Gris negruzco,#23282B
12.602,-7.0755,4.7488,RAL 7021,Gris negruzco,#23282B
20.0817,6.126,-6.4673,RAL 7021,Gris negruzco,#23282B
19.5026,6.0918,5.1635,RAL 7021,Gris negruzco,#23282B
17.3414,-1.4762,3.1271,RAL 7021,Gris negruzco,#23282B
15.2198,2.8867,-2.8485,RAL 7021,Gris negruzco,#23282B
12.5183,-8.0298,-7.3927,RAL 7021,Gris negruzco,#23282B
13.9054,6.5898,2.0462,RAL 7021,Gris negruzco,#23282B
5.366,10.6427,-4.1603,RAL 7021,Gris negruzco,#23282B
6.7014,5.1657,4.1663,RAL 7021,Gris negruzco,#23282B
13.021,-5.7442,-0.4895,RAL 7021,Gris negruzco,#23282B
16.2451,-1.5008,-2.8172,RAL 7021,Gris negruzco,#23282B
7.8138,-3.4579,-4.3109,RAL 7021,Gris negruzco,#23282B
11.6387,-0.3638,-8.1594,RAL 7021,Gris negruzco,#23282B
10.5887,-2.7453,-4.0845,RAL 7021,Gris negruzco,#23282B
22.2114,-2.5013,2.4133,RAL 7021,Gris negruzco,#23282B
12.7052,8.0879,7.2776,RAL 7021,Gris negruzco,#23282B
13.4645,-2.3848,-1.5269,RAL 7021,Gris negruzco,#23282B
15.0124,-2.3041,-8.9631,RAL 7021,Gris negruzco,#23282B
17.7971,5.6925,-6.9936,RAL 7021,Gris negruzco,#23282B
16.8212,-0.035,-5.1497,RAL 7021,Gris negruzco,#23282B
15.535,7.7114,4.1176,RAL 7021,Gris negruzco,#23282B
10.647,1.6064,-5.7256,RAL 7021,Gris negruzco,#23282B
12.2398,2.8536,-0.6379,RAL 7021,Gris negruzco,#23282B
19.7872,6.0282,-2.3458,RAL 7021,Gris negruzco,#23282B
16.3205,-11.3973,-14.6868,RAL 7021,Gris negruzco,#23282B
13.7343,-3.319,4.1491,RAL 7021,Gris negruzco,#23282B
15.917,-2.5539,-6.1291,RAL 7021,Gris negruzco,#23282B
18.6191,-1.0678,3.0016,RAL 7021,Gris negruzco,#23282B
18.6081,-5.0033,-15.0736,RAL 7021,Gris negruzco,#23282B
18.366,-2.7983,1.934,RAL 7021,Gris negruzco,#23282B
20.0199,-4.9176,-1.6542,RAL 7021,Gris negruzco,#23282B
13.764,-4.4573,2.0194,RAL 7021,Gris negruzco,#23282B
10.4202,-1.1448,1.1986,RAL 7021,Gris negruzco,#23282B
17.1108,-6.3132,-2.8116,RAL 7021,Gris negruzco,#23282B
17.7667,-9.4024,-20.9493,RAL 7021,Gris negruzco,#23282B
15.8124,3.4242,3.2878,RAL 7021,Gris negruzco,#23282B
15.6582,-2.3963,3.6104,RAL 7021,Gris negruzco,#23282B
16.269,7.4752,1.1307,RAL 7021,Gris negruzco,#23282B
12.399,-10.1563,-8.4139,RAL 7021,Gris negruzco,#23282B
16.6344,1.8699,-2.9184,RAL 7021,Gris negruzco,#23282B
10.2633,-2.8572,-7.5474,RAL 7021,Gris negruzco,#23282B
21.4713,-3.9587,-18.9573,RAL 7021,Gris negruzco,#23282B
17.4301,0.0739,-2.0223,RAL 7021,Gris negruzco,#23282B
15.6462,2.0973,3.8743,RAL 7021,Gris negruzco,#23282B
15.7517,-1.9341,-6.5556,RAL 7021,Gris negruzco,#23282B
16.096,-6.3443,3.5683,RAL 7021,Gris negruzco,#23282B
24.3433,-1.7607,8.6593,RAL 7022,Gris sombra,#332F2C
24.7671,-4.479,-2.0928,RAL 7022,Gris sombra,#332F2C
21.0719,4.7976,5.7238,RAL 7022,Gris sombra,#332F2C
14.179,-7.7719,-7.5089,RAL 7022,Gris sombra,#332F2C
22.1477,3.3932,-7.8002,RAL 7022,Gris sombra,#332F2C
21.775,8.8191,-2.2997,RAL 7022,Gris sombra,#332F2C
20.2184,-2.1812,0.2849,RAL 7022,Gris sombra,#332F2C
19.6417,4.8528,-0.8493,RAL 7022,Gris sombra,#332F2C
19.0028,-4.4233,-1.9208,RAL 7022,Gris sombra,#332F2C
14.7095,4.6705,9.5416,RAL 7022,Gris sombra,#332F2C
17.4892,-2.3835,-7.1977,RAL 7022,Gris sombra,#332F2C
25.0437,5.2299,1.5561,RAL 7022,Gris sombra,#332F2C
22.0601,10.9816,0.5721,RAL 7022,Gris sombra,#332F2C
22.2726,2.9213,-6.272,RAL 7022,Gris sombra,#332F2C
14.8433,-2.8643,-5.731,RAL 7022,Gris sombra,#332F2C
22.9158,-2.7884,-2.2393,RAL 7022,Gris sombra,#332F2C
23.6312,-1.5766,9.4815,RAL 7022,Gris sombra,#332F2C
20.5935,0.4711,-5.5865,RAL 7022,Gris sombra,#332F2C
29.1302,6.4431,13.2983,RAL 7022,Gris sombra,#332F2C
16.1733,-4.7113,-2.6252,RAL 7022,Gris sombra,#332F2C
20.5225,3.9865,4.4455,RAL 7022,Gris sombra,#332F2C
22.4285,3.1648,4.5419,RAL 7022,Gris sombra,#332F2C
16.8033,-4.4939,0.5942,RAL 7022,Gris sombra,#332F2C
17.8498,-10.9743,-6.4262,RAL 7022,Gris sombra,#332F2C
20.7567,20.7246,6.4597,RAL 7022,Gris sombra,#332F2C
19.2991,-2.7057,-0.9945,RAL 7022,Gris sombra,#332F2C
22.6938,1.3806,9.4968,RAL 7022,Gris sombra,#332F2C
16.4722,-2.6116,2.7478,RAL 7022,Gris sombra,#332F2C
16.9114,3.5408,11.359,RAL 7022,Gris sombra,#332F2C
27.9358,4.7168,1.9122,RAL 7022,Gris sombra,#332F2C
16.3286,0.5887,2.1407,RAL 7022,Gris sombra,#332F2C
18.2773,3.3014,5.1739,RAL 7022,Gris sombra,#332F2C
18.7359,7.1039,10.8189,RAL 7022,Gris sombra,#332F2C
21.5384,6.7091,18.5338,RAL 7022,Gris sombra,#332F2C
22.8522,7.3901,8.771,RAL 7022,Gris sombra,#332F2C
17.1883,4.285,-1.5019,RAL 7022,Gris sombra,#332F2C
15.8996,0.6287,3.8641,RAL 7022,Gris sombra,#332F2C
12.1936,3.0432,-3.5816,RAL 7022,Gris sombra,#332F2C
31.7915,-0.5979,2.1908,RAL 7022,Gris sombra,#332F2C
23.8645,5.5052,3.1532,RAL 7022,Gris sombra,#332F2C
16.7829,4.9118,9.6259,RAL 7022,Gris sombra,#332F2C
22.4558,1.8229,12.9789,RAL 7022,Gris sombra,#332F2C
23.0778,6.3721,2.5281,RAL 7022,Gris sombra,#332F2C
20.9623,8.7541,16.9088,RAL 7022,Gris sombra,#332F2C
17.5251,-11.0057,-0.0748,RAL 7022,Gris sombra,#332F2C
23.8511,5.6302,3.9475,RAL 7022,Gris sombra,#332F2C
26.8036,-1.5563,-0.743,RAL 7022,Gris sombra,#332F2C
18.3361,-0.6387,4.7601,RAL 7022,Gris sombra,#332F2C
11.6801,1.7989,-0.278,RAL 7022,Gris sombra,#332F2C
20.3392,-5.1516,-3.2912,RAL 7022,Gris sombra,#332F2C
21.499,1.1997,6.8559,RAL 7022,Gris sombra,#332F2C
21.9516,2.9073,9.347,RAL 7022,Gris sombra,#332F2C
11.7482,2.8285,8.835,RAL 7022,Gris sombra,#332F2C
20.5949,4.3038,7.5555,RAL 7022,Gris sombra,#332F2C
16.0202,0.7843,8.8336,RAL 7022,Gris sombra,#332F2C
21.3686,-3.5881,-2.2261,RAL 7022,Gris sombra,#332F2C
14.7246,0.1385,2.2408,RAL 7022,Gris sombra,#332F2C
23.9396,5.5509,-1.5484,RAL 7022,Gris sombra,#332F2C
28.7244,7.8743,10.4781,RAL 7022,Gris sombra,#332F2C
22.174,1.7735,4.3291,RAL 7022,Gris sombra,#332F2C
13.7457,4.2238,8.4844,RAL 7022,Gris sombra,#332F2C
16.7168,0.0612,2.1583,RAL 7022,Gris sombra,#332F2C
13.261,9.5274,8.252,RAL 7022,Gris sombra,#332F2C
9.5116,6.106,2.8799,RAL 7022,Gris sombra,#332F2C
15.3083,-0.0746,7.7226,RAL 7022,Gris sombra,#332F2C
16.3169,1.9815,10.1824,RAL 7022,Gris sombra,#332F2C
19.1583,3.0788,-4.361,RAL 7022,Gris sombra,#332F2C
22.2602,-1.4378,8.9955,RAL 7022,Gris sombra,#332F2C
14.5911,4.1789,9.6124,RAL 7022,Gris sombra,#332F2C
15.5363,0.9158,11.2871,RAL 7022,Gris sombra,#332F2C
10.6251,2.7255,-0.4118,RAL 7022,Gris sombra,#332F2C
16.1126,-4.4832,-1.0926,RAL 7022,Gris sombra,#332F2C
17.9361,1.0778,7.2539,RAL 7022,Gris sombra,#332F2C
11.0841,7.0988,6.3995,RAL 7022,Gris sombra,#332F2C
13.856,0.2106,-4.2565,RAL 7022,Gris sombra,#332F2C
21.6496,-2.906,-3.3384,RAL 7022,Gris sombra,#332F2C
15.2235,9.0617,-6.4938,RAL 7022,Gris sombra,#332F2C
22.1175,3.4929,8.27,RAL 7022,Gris sombra,#332F2C
20.5715,-5.7893,-1.3945,RAL 7022,Gris sombra,#332F2C
15.5337,2.9224,5.7809,RAL 7022,Gris sombra,#332F2C
22.0723,1.5321,6.8981,RAL 7022,Gris sombra,#332F2C
24.3895,-0.8152,5.3437,RAL 7022,Gris sombra,#332F2C
25.819,-5.7025,-3.6914,RAL 7022,Gris sombra,#332F2C
16.7425,-1.3732,7.3679,RAL 7022,Gris sombra,#332F2C
26.8587,3.1442,-1.3725,RAL 7022,Gris sombra,#332F2C
19.1128,-3.7879,-3.1592,RAL 7022,Gris sombra,#332F2C
19.5131,-7.0113,-2.7767,RAL 7022,Gris sombra,#332F2C
12.1606,4.4872,2.9452,RAL 7022,Gris sombra,#332F2C
26.5488,-4.7406,-6.512,RAL 7022,Gris sombra,#332F2C
18.9825,-2.6219,3.8132,RAL 7022,Gris sombra,#332F2C
12.0794,-4.0515,-4.9536,RAL 7022,Gris sombra,#332F2C
20.3713,2.428,-5.6717,RAL 7022,Gris sombra,#332F2C
25.0938,0.0702,1.9016,RAL 7022,Gris sombra,#332F2C
19.6214,0.7729,4.1502,RAL 7022,Gris sombra,#332F2C
20.4974,-6.8618,6.6356,RAL 7022,Gris sombra,#332F2C
29.0852,5.0711,2.8242,RAL 7022,Gris sombra,#332F2C
16.0397,3.4183,2.8409,RAL 7022,Gris sombra,#332F2C
18.8316,-13.0931,-6.0529,RAL 7022,Gris sombra,#332F2C
27.2345,1.928,4.9932,RAL 7022,Gris sombra,#332F2C
16.7135,-1.3701,-5.5277,RAL 7022,Gris sombra,#332F2C
15.7914,6.5852,7.312,RAL 7022,Gris sombra,#332F2C
22.1069,-3.0654,-9.6429,RAL 7022,Gris sombra,#332F2C
26.6897,0.8135,10.5553,RAL 7022,Gris sombra,#332F2C
23.0889,4.8791,4.4541,RAL 7022,Gris sombra,#332F2C
14.7706,-2.3171,8.467,RAL 7022,Gris sombra,#332F2C
21.9956,5.2541,8.7627,RAL 7022,Gris sombra,#332F2C
23.0437,-11.3106,-5.967,RAL 7022,Gris sombra,#332F2C
17.0496,3.0137,-0.4939,RAL 7022,Gris sombra,#332F2C
14.6961,-0.6871,0.4239,RAL 7022,Gris sombra,#332F2C
24.2739,3.1871,13.6485,RAL 7022,Gris sombra,#332F2C
19.4036,0.7427,1.9496,RAL 7022,Gris sombra,#332F2C
19.0033,1.1258,-1.001,RAL 7022,Gris sombra,#332F2C
21.7415,-4.467,-2.7754,RAL 7022,Gris sombra,#332F2C
27.5948,7.7445,17.8678,RAL 7022,Gris sombra,#332F2C
19.6052,5.1748,-0.5158,RAL 7022,Gris sombra,#332F2C
20.1774,1.123,11.7158,RAL 7022,Gris sombra,#332F2C
19.961,-0.9723,4.1446,RAL 7022,Gris sombra,#332F2C
18.9539,13.9231,9.255,RAL 7022,Gris sombra,#332F2C
28.8595,8.5116,13.0635,RAL 7022,Gris sombra,#332F2C
21.1123,-2.3461,-1.7911,RAL 7022,Gris sombra,#332F2C
22.7076,1.6751,8.3434,RAL 7022,Gris sombra,#332F2C
17.4222,1.2065,-0.5109,RAL 7022,Gris sombra,#332F2C
15.0293,1.1395,3.4329,RAL 7022,Gris sombra,#332F2C
25.3299,1.946,0.9542,RAL 7022,Gris sombra,#332F2C
12.3834,6.6405,15.0941,RAL 7022,Gris sombra,#332F2C
23.9183,-0.994,7.7991,RAL 7022,Gris sombra,#332F2C
17.8924,5.569,14.4005,RAL 7022,Gris sombra,#332F2C
12.1927,-4.2701,-4.0339,RAL 7022,Gris sombra,#332F2C
28.4872,-3.7685,9.7707,RAL 7022,Gris sombra,#332F2C
20.1574,10.7841,8.8897,RAL 7022,Gris sombra,#332F2C
17.7323,-1.5315,-0.0106,RAL 7022,Gris sombra,#332F2C
16.6229,7.7921,0.8761,RAL 7022,Gris sombra,#332F2C
11.9142,1.8448,4.0885,RAL 7022,Gris sombra,#332F2C
23.8809,2.2999,5.0486,RAL 7022,Gris sombra,#332F2C
27.0121,8.5817,1.4892,RAL 7022,Gris sombra,#332F2C
14.6878,3.6835,11.1758,RAL 7022,Gris sombra,#332F2C
18.3014,-3.9205,2.7158,RAL 7022,Gris sombra,#332F2C
21.2803,6.2329,1.9758,RAL 7022,Gris sombra,#332F2C
21.4648,5.0375,0.5191,RAL 7022,Gris sombra,#332F2C
24.0253,-3.8651,-3.1515,RAL 7022,Gris sombra,#332F2C
9.3344,1.0612,0.921,RAL 7022,Gris sombra,#332F2C
26.242,-0.8438,1.0626,RAL 7022,Gris sombra,#332F2C
18.3898,2.5755,2.5212,RAL 7022,Gris sombra,#332F2C
14.1761,8.4254,10.4551,RAL 7022,Gris sombra,#332F2C
20.5145,1.786,8.5429,RAL 7022,Gris sombra,#332F2C
20.2149,-2.6575,4.0472,RAL 7022,Gris sombra,#332F2C
24.0151,-3.7364,0.2061,RAL 7022,Gris sombra,#332F2C
15.8199,3.0559,7.1497,RAL 7022,Gris sombra,#332F2C
23.0854,-4.1964,4.291,RAL 7022,Gris sombra,#332F2C
14.4814,1.819,-3.4843,RAL 7022,Gris sombra,#332F2C
44.0476,-7.0585,0.7786,RAL 7023,Gris hormigón,#686C5E
38.9011,0.8506,2.0645,RAL 7023,Gris hormigón,#686C5E
56.8694,-10.1372,17.6894,RAL 7023,Gris hormigón,#686C5E
50.8299,3.8981,18.4793,RAL 7023,Gris hormigón,#686C5E
50.6905,-7.4414,4.4494,RAL 7023,Gris hormigón,#686C5E
43.2324,-1.4075,9.2412,RAL 7023,Gris hormigón,#686C5E
55.23,-10.9044,7.9945,RAL 7023,Gris hormigón,#686C5E
44.659,-8.1484,11.4501,RAL 7023,Gris hormigón,#686C5E
51.6368,-6.7697,9.4416,RAL 7023,Gris hormigón,#686C5E
37.6633,1.1126,15.6287,RAL 7023,Gris hormigón,#686C5E
47.2378,-4.3606,9.6015,RAL 7023,Gris hormigón,#686C5E
42.8824,-2.537,13.5639,RAL 7023,Gris hormigón,#686C5E
51.6322,-8.056,12.8385,RAL 7023,Gris hormigón,#686C5E
33.9514,-9.6775,5.6247,RAL 7023,Gris hormigón,#686C5E
42.1658,-8.8645,19.4636,RAL 7023,Gris hormigón,#686C5E
37.3021,-5.6991,10.4638,RAL 7023,Gris hormigón,#686C5E
39.2558,3.1178,5.0284,RAL 7023,Gris hormigón,#686C5E
34.4097,-5.1719,2.5237,RAL 7023,Gris hormigón,#686C5E
42.5848,-2.6192,13.2975,RAL 7023,Gris hormigón,#686C5E
52.134,0.74,13.125,RAL 7023,Gris hormigón,#686C5E
45.9723,-3.3683,9.6652,RAL 7023,Gris hormigón,#686C5E
43.4691,-3.1151,5.1988,RAL 7023,Gris hormigón,#686C5E
33.2452,-8.0743,14.4101,RAL 7023,Gris hormigón,#686C5E
40.4809,0.1167,5.8086,RAL 7023,Gris hormigón,#686C5E
58.9242,-3.7596,6.9684,RAL 7023,Gris hormigón,#686C5E
48.3598,-8.935,1.223,RAL 7023,Gris hormigón,#686C5E
34.1435,-1.6761,1.7705,RAL 7023,Gris hormigón,#686C5E
47.4557,-9.138,1.8332,RAL 7023,Gris hormigón,#686C5E
38.3056,-10.6683,8.7485,RAL 7023,Gris hormigón,#686C5E
36.948,-3.0963,4.2529,RAL 7023,Gris hormigón,#686C5E
37.8608,-5.2346,2.4529,RAL 7023,Gris hormigón,#686C5E
45.746,-3.3604,0.923,RAL 7023,Gris hormigón,#686C5E
42.726,-6.7913,15.0286,RAL 7023,Gris hormigón,#686C5E
38.3594,-9.3792,6.9083,RAL 7023,Gris hormigón,#686C5E
40.5999,-3.4139,7.6118,RAL 7023,Gris hormigón,#686C5E
50.3329,-3.136,8.679,RAL 7023,Gris hormigón,#686C5E
49.6026,1.1238,12.9148,RAL 7023,Gris hormigón,#686C5E
45.6115,-10.927,4.8117,RAL 7023,Gris hormigón,#686C5E
45.4427,3.8103,9.3242,RAL 7023,Gris hormigón,#686C5E
43.2373,-9.4937,6.0657,RAL 7023,Gris hormigón,#686C5E
52.5469,-6.9037,7.4706,RAL 7023,Gris hormigón,#686C5E
45.5778,-2.4633,1.7949,RAL 7023,Gris hormigón,#686C5E
28.3484,-6.2805,2.7895,RAL 7023,Gris hormigón,#686C5E
47.9377,0.7666,21.7924,RAL 7023,Gris hormigón,#686C5E
48.748,-8.8729,9.7211,RAL 7023,Gris hormigón,#686C5E
49.781,-6.4937,8.2858,RAL 7023,Gris hormigón,#686C5E
50.5416,-5.5232,6.6314,RAL 7023,Gris hormigón,#686C5E
42.751,-5.6627,10.1536,RAL 7023,Gris hormigón,#686C5E
51.1458,-9.9574,7.0323,RAL 7023,Gris hormigón,#686C5E
45.1764,-9.9689,3.8591,RAL 7023,Gris hormigón,#686C5E
45.3507,-4.9835,14.7676,RAL 7023,Gris hormigón,#686C5E
57.8208,-8.1801,-1.3996,RAL 7023,Gris hormigón,#686C5E
46.603,-13.7601,-0.9935,RAL 7023,Gris hormigón,#686C5E
48.9695,1.6438,13.9771,RAL 7023,Gris hormigón,#686C5E
45.0766,1.934,1.1531,RAL 7023,Gris hormigón,#686C5E
32.4274,-10.0577,8.0328,RAL 7023,Gris hormigón,#686C5E
40.5671,-3.9771,7.3531,RAL 7023,Gris hormigón,#686C5E
47.4955,-4.8534,1.0843,RAL 7023,Gris hormigón,#686C5E
47.0348,2.269,7.8832,RAL 7023,Gris hormigón,#686C5E
39.9421,7.5313,14.9503,RAL 7023,Gris hormigón,#686C5E
43.6945,-2.8045,-3.2033,RAL 7023,Gris hormigón,#686C5E
43.4091,-11.3823,7.5582,RAL 7023,Gris hormigón,#686C5E
34.6991,-6.5467,8.8272,RAL 7023,Gris hormigón,#686C5E
49.7884,-3.4113,4.9683,RAL 7023,Gris hormigón,#686C5E
41.7211,3.0314,14.906,RAL 7023,Gris hormigón,#686C5E
48.0773,-6.5665,1.197,RAL 7023,Gris hormigón,#686C5E
37.5096,-1.1758,4.9505,RAL 7023,Gris hormigón,#686C5E
46.4781,-2.8964,1.1229,RAL 7023,Gris hormigón,#686C5E
33.5522,-3.8769,2.7915,RAL 7023,Gris hormigón,#686C5E
43.8167,-0.312,6.8775,RAL 7023,Gris hormigón,#686C5E
45.1213,-4.4724,12.4888,RAL 7023,Gris hormigón,#686C5E
39.0878,-4.7439,1.4756,RAL 7023,Gris hormigón,#686C5E
50.8202,-5.6773,7.5493,RAL 7023,Gris hormigón,#686C5E
47.4934,-12.2758,7.7841,RAL 7023,Gris hormigón,#686C5E
45.5688,-2.709,10.738,RAL 7023,Gris hormigón,#686C5E
43.7885,-1.7291,11.1378,RAL 7023,Gris hormigón,#686C5E
47.2191,-4.0552,2.7646,RAL 7023,Gris hormigón,#686C5E
45.4479,-1.2242,5.3901,RAL 7023,Gris hormigón,#686C5E
43.5903,-5.9926,4.4663,RAL 7023,Gris hormigón,#686C5E
52.9369,-0.8491,8.8621,RAL 7023,Gris hormigón,#686C5E
47.5001,-2.5425,3.3758,RAL 7023,Gris hormigón,#686C5E
43.7037,-10.4981,1.0938,RAL 7023,Gris hormigón,#686C5E
61.6033,-0.574,10.0789,RAL 7023,Gris hormigón,#686C5E
43.8675,-6.1653,3.6275,RAL 7023,Gris hormigón,#686C5E
44.6637,3.0755,13.4511,RAL 7023,Gris hormigón,#686C5E
37.44,1.7332,15.1777,RAL 7023,Gris hormigón,#686C5E
52.0114,-2.4351,12.4967,RAL 7023,Gris hormigón,#686C5E
47.9566,-8.3417,0.7422,RAL 7023,Gris hormigón,#686C5E
42.6615,-6.8086,5.5804,RAL 7023,Gris hormigón,#686C5E
44.0548,-12.267,3.286,RAL 7023,Gris hormigón,#686C5E
36.1802,-5.0921,7.2063,RAL 7023,Gris hormigón,#686C5E
37.0906,7.1969,8.6172,RAL 7023,Gris hormigón,#686C5E
35.4013,-0.7288,6.4061,RAL 7023,Gris hormigón,#686C5E
53.8796,-9.7449,2.0321,RAL 7023,Gris hormigón,#686C5E
44.7524,-0.0857,11.2271,RAL 7023,Gris hormigón,#686C5E
45.5565,-7.9442,5.4895,RAL 7023,Gris hormigón,#686C5E
36.2175,0.4485,16.8225,RAL 7023,Gris hormigón,#686C5E
40.9668,-5.2201,0.9469,RAL 7023,Gris hormigón,#686C5E
37.2302,-9.0823,3.9554,RAL 7023,Gris hormigón,#686C5E
45.2696,-1.5925,13.7202,RAL 7023,Gris hormigón,#686C5E
51.7224,-5.2034,1.7338,RAL 7023,Gris hormigón,#686C5E
55.8156,-3.7277,8.7995,RAL 7023,Gris hormigón,#686C5E
41.3849,-5.2365,17.3635,RAL 7023,Gris hormigón,#686C5E
32.1301,-6.0447,10.5106,RAL 7023,Gris hormigón,#686C5E
44.0716,-10.8425,7.061,RAL 7023,Gris hormigón,#686C5E
44.938,-8.0569,-1.1585,RAL 7023,Gris hormigón,#686C5E
47.0338,-1.3717,4.6536,RAL 7023,Gris hormigón,#686C5E
42.8625,-10.9199,14.9789,RAL 7023,Gris hormigón,#686C5E
53.028,2.9968,10.2487,RAL 7023,Gris hormigón,#686C5E
38.4874,-6.6465,8.0833,RAL 7023,Gris hormigón,#686C5E
36.7773,-4.0447,3.3953,RAL 7023,Gris hormigón,#686C5E
55.3046,6.6915,6.4422,RAL 7023,Gris hormigón,#686C5E
40.0664,-4.1098,9.457,RAL 7023,Gris hormigón,#686C5E
49.2949,-3.0929,5.4619,RAL 7023,Gris hormigón,#686C5E
46.0959,3.659,19.8987,RAL 7023,Gris hormigón,#686C5E
49.9726,0.1182,1.1362,RAL 7023,Gris hormigón,#686C5E
53.6346,-7.0142,-5.1989,RAL 7023,Gris hormigón,#686C5E
57.0644,5.9875,17.4217,RAL 7023,Gris hormigón,#686C5E
28.6321,-3.5364,11.3058,RAL 7023,Gris hormigón,#686C5E
39.8987,1.4926,15.3162,RAL 7023,Gris hormigón,#686C5E
49.8871,2.9473,13.8073,RAL 7023,Gris hormigón,#686C5E
36.9318,2.4272,8.1327,RAL 7023,Gris hormigón,#686C5E
37.6253,-0.061,6.5265,RAL 7023,Gris hormigón,#686C5E
56.2105,-3.6259,11.1189,RAL 7023,Gris hormigón,#686C5E
51.524,5.6776,9.464,RAL 7023,Gris hormigón,#686C5E
46.3831,-15.8885,1.7575,RAL 7023,Gris hormigón,#686C5E
45.0664,-1.2496,4.6052,RAL 7023,Gris hormigón,#686C5E
